customer_id,account_id,account_type,summary_period_start,summary_period_end,txn_count_total,txn_count_debit,txn_count_credit,txn_count_fee,amt_total_debit,amt_total_credit,amt_total_fees,amt_avg_debit,amt_avg_credit,amt_max_single_debit,amt_max_single_credit,distinct_merchants,top_merchant_category,pct_atm,pct_pos,pct_web,pct_mobile,days_since_last_txn,load_ts
163,409,CHECKING,2025-06-29,2026-06-29,52,37.0,11.0,4.0,4476.52,1035.98,102.28,120.98702702702703,94.18,280.33,260.62,25,GROCERY,13.46,40.38,19.23,17.31,2,2026-06-29 19:55:28.785547+00:00
166,413,LOAN,2025-06-29,2026-06-29,40,15.0,21.0,4.0,2150.64,17154.33,143.63,143.376,816.8728571428571,418.94,8107.31,12,GROCERY,20.0,30.0,20.0,15.0,19,2026-06-29 19:55:28.785547+00:00
166,416,CHECKING,2025-06-29,2026-06-29,17,12.0,4.0,1.0,22059.65,488.74,28.01,1838.3041666666666,122.185,11338.25,246.91,11,RESTAURANT,23.53,35.29,11.76,5.88,40,2026-06-29 19:55:28.785547+00:00
168,419,LOAN,2025-06-29,2026-06-29,53,18.0,30.0,5.0,2533.74,8157.84,121.3,140.76333333333332,271.928,324.25,5175.91,14,GAS_STATION,13.21,18.87,22.64,28.3,4,2026-06-29 19:55:28.785547+00:00
168,420,CHECKING,2025-06-29,2026-06-29,39,23.0,13.0,3.0,14623.68,13009.5,85.87,635.8121739130435,1000.7307692307693,11926.04,11065.85,18,UTILITIES,28.21,23.08,28.21,5.13,18,2026-06-29 19:55:28.785547+00:00
170,424,SAVINGS,2025-06-29,2026-06-29,16,11.0,4.0,1.0,7197.96,8133.94,30.33,654.36,2033.485,6181.48,7781.97,10,ENTERTAINMENT,25.0,18.75,25.0,18.75,29,2026-06-29 19:55:28.785547+00:00
172,430,LOAN,2025-06-29,2026-06-29,62,27.0,29.0,6.0,23536.86,3288.04,169.77,871.7355555555556,113.38068965517242,10367.72,446.19,21,RETAIL,24.19,20.97,19.35,16.13,0,2026-06-29 19:55:28.785547+00:00
174,435,SAVINGS,2025-06-29,2026-06-29,29,21.0,6.0,2.0,2777.8,971.89,52.75,132.27619047619046,161.98166666666665,298.48,310.7,19,RESTAURANT,34.48,17.24,17.24,13.79,60,2026-06-29 19:55:28.785547+00:00
178,444,CHECKING,2025-06-29,2026-06-29,57,32.0,18.0,7.0,9306.61,2242.3,211.62,290.8315625,124.57222222222222,5341.71,314.94,25,HEALTHCARE,12.28,22.81,31.58,24.56,11,2026-06-29 19:55:28.785547+00:00
179,448,CREDIT,2025-06-29,2026-06-29,35,17.0,14.0,4.0,1931.96,13525.42,96.9,113.64470588235294,966.1014285714285,266.3,12142.22,13,GROCERY,17.14,25.71,31.43,14.29,17,2026-06-29 19:55:28.785547+00:00
181,458,CHECKING,2025-06-29,2026-06-29,74,46.0,20.0,8.0,11924.33,2256.5,211.65,259.22456521739133,112.825,6345.34,269.1,40,ENTERTAINMENT,21.62,33.78,12.16,14.86,1,2026-06-29 19:55:28.785547+00:00
184,465,CREDIT,2025-06-29,2026-06-29,65,25.0,31.0,9.0,3178.56,23895.45,180.68,127.1424,770.8209677419355,421.42,10220.9,19,RESTAURANT,15.38,18.46,24.62,24.62,3,2026-06-29 19:55:28.785547+00:00
189,471,LOAN,2025-06-29,2026-06-29,62,31.0,27.0,4.0,15220.95,12969.13,75.12,490.9983870967742,480.33814814814815,6001.76,10000.03,23,TRAVEL,22.58,25.81,25.81,14.52,0,2026-06-29 19:55:28.785547+00:00
191,478,CREDIT,2025-06-29,2026-06-29,67,33.0,29.0,5.0,8861.54,14811.68,156.85,268.5315151515152,510.74758620689653,5704.76,11137.33,27,UTILITIES,19.4,26.87,29.85,13.43,4,2026-06-29 19:55:28.785547+00:00
204,511,CHECKING,2025-06-29,2026-06-29,41,34.0,4.0,3.0,14691.81,760.25,74.4,432.1120588235294,190.0625,11763.84,402.22,31,HEALTHCARE,12.2,34.15,24.39,19.51,1,2026-06-29 19:55:28.785547+00:00
205,512,LOAN,2025-06-29,2026-06-29,59,20.0,37.0,2.0,2254.78,15036.41,87.19,112.739,406.3894594594595,206.77,9946.59,18,RESTAURANT,13.56,30.51,25.42,22.03,1,2026-06-29 19:55:28.785547+00:00
206,516,CREDIT,2025-06-29,2026-06-29,52,19.0,27.0,6.0,2938.78,14409.04,186.85,154.67263157894737,533.6681481481481,698.97,10587.27,16,TRAVEL,17.31,25.0,28.85,15.38,19,2026-06-29 19:55:28.785547+00:00
207,519,LOAN,2025-06-29,2026-06-29,15,8.0,6.0,1.0,980.38,1154.01,30.88,122.5475,192.335,250.17,324.01,7,TRAVEL,13.33,33.33,13.33,33.33,79,2026-06-29 19:55:28.785547+00:00
208,522,CHECKING,2025-06-29,2026-06-29,64,40.0,17.0,7.0,3670.5,2407.2,199.81,91.7625,141.6,194.44,286.71,30,GROCERY,15.63,26.56,18.75,25.0,1,2026-06-29 19:55:28.785547+00:00
208,524,LOAN,2025-06-29,2026-06-29,34,10.0,21.0,3.0,1096.28,3019.79,44.67,109.628,143.7995238095238,281.05,320.75,10,RESTAURANT,26.47,17.65,20.59,14.71,40,2026-06-29 19:55:28.785547+00:00
209,525,LOAN,2025-06-29,2026-06-29,33,15.0,17.0,1.0,1907.52,2506.14,31.4,127.168,147.42,351.15,344.49,15,HEALTHCARE,12.12,15.15,30.3,21.21,23,2026-06-29 19:55:28.785547+00:00
212,533,LOAN,2025-06-29,2026-06-29,27,7.0,17.0,3.0,871.79,3055.49,89.22,124.54142857142857,179.73470588235296,234.42,531.91,6,GROCERY,14.81,33.33,18.52,14.81,47,2026-06-29 19:55:28.785547+00:00
218,552,LOAN,2025-06-29,2026-06-29,48,21.0,23.0,4.0,3128.3,14791.21,95.04,148.96666666666667,643.0960869565217,520.9,11765.95,18,UTILITIES,20.83,22.92,12.5,18.75,1,2026-06-29 19:55:28.785547+00:00
225,572,CHECKING,2025-06-29,2026-06-29,64,42.0,17.0,5.0,4706.95,21616.58,92.25,112.0702380952381,1271.5635294117646,368.95,10122.33,37,GAS_STATION,18.75,34.38,21.88,15.63,9,2026-06-29 19:55:28.785547+00:00
228,577,SAVINGS,2025-06-29,2026-06-29,67,48.0,15.0,4.0,24987.53,1981.67,107.62,520.5735416666666,132.11133333333333,10224.68,197.14,38,RESTAURANT,16.42,26.87,22.39,14.93,6,2026-06-29 19:55:28.785547+00:00
228,578,CREDIT,2025-06-29,2026-06-29,43,21.0,21.0,1.0,12195.89,3494.15,19.15,580.7566666666667,166.38809523809525,9434.55,531.62,19,RETAIL,13.95,23.26,25.58,20.93,6,2026-06-29 19:55:28.785547+00:00
229,581,SAVINGS,2025-06-29,2026-06-29,15,10.0,4.0,1.0,1054.24,677.37,18.59,105.424,169.3425,324.74,234.79,9,GAS_STATION,20.0,26.67,6.67,20.0,74,2026-06-29 19:55:28.785547+00:00
231,587,LOAN,2025-06-29,2026-06-29,67,26.0,35.0,6.0,3301.81,4631.35,187.29,126.99269230769231,132.3242857142857,282.7,264.84,19,RETAIL,17.91,31.34,19.4,14.93,4,2026-06-29 19:55:28.785547+00:00
235,597,SAVINGS,2025-06-29,2026-06-29,29,19.0,9.0,1.0,2219.5,1233.21,13.75,116.8157894736842,137.02333333333334,342.23,269.19,17,GROCERY,17.24,58.62,3.45,13.79,5,2026-06-29 19:55:28.785547+00:00
237,602,SAVINGS,2025-06-29,2026-06-29,55,34.0,15.0,6.0,14281.37,1821.96,168.41,420.0402941176471,121.464,10555.91,270.8,32,GROCERY,21.82,30.91,16.36,18.18,3,2026-06-29 19:55:28.785547+00:00
240,607,CHECKING,2025-06-29,2026-06-29,57,31.0,21.0,5.0,10850.93,10964.79,141.96,350.03,522.1328571428571,7285.68,8662.06,26,RESTAURANT,24.56,36.84,10.53,15.79,0,2026-06-29 19:55:28.785547+00:00
246,625,CREDIT,2025-06-29,2026-06-29,75,27.0,39.0,9.0,3004.62,37941.03,220.98,111.28222222222222,972.8469230769231,274.31,11839.64,21,GROCERY,25.33,20.0,18.67,20.0,0,2026-06-29 19:55:28.785547+00:00
246,626,SAVINGS,2025-06-29,2026-06-29,58,33.0,20.0,5.0,10954.45,8571.94,131.0,331.9530303030303,428.597,6407.92,6603.01,26,HEALTHCARE,13.79,32.76,24.14,22.41,13,2026-06-29 19:55:28.785547+00:00
246,627,CHECKING,2025-06-29,2026-06-29,49,34.0,11.0,4.0,3951.01,1521.01,83.96,116.20617647058823,138.27363636363637,293.31,353.2,27,RESTAURANT,14.29,32.65,20.41,16.33,6,2026-06-29 19:55:28.785547+00:00
251,641,SAVINGS,2025-06-29,2026-06-29,29,14.0,11.0,4.0,2270.7,1671.31,117.24,162.19285714285715,151.93727272727273,361.11,244.2,12,RETAIL,27.59,34.48,20.69,13.79,35,2026-06-29 19:55:28.785547+00:00
258,660,CREDIT,2025-06-29,2026-06-29,69,22.0,42.0,5.0,11612.74,15518.17,163.52,527.8518181818182,369.4802380952381,9001.09,11481.17,18,UTILITIES,21.74,36.23,14.49,13.04,0,2026-06-29 19:55:28.785547+00:00
259,662,LOAN,2025-06-29,2026-06-29,28,11.0,14.0,3.0,1347.16,1872.67,61.86,122.46909090909091,133.76214285714286,261.89,330.58,10,GROCERY,17.86,28.57,17.86,28.57,1,2026-06-29 19:55:28.785547+00:00
266,678,SAVINGS,2025-06-29,2026-06-29,30,17.0,11.0,2.0,2210.99,1431.25,69.52,130.05823529411765,130.11363636363637,400.5,397.75,17,RETAIL,6.67,60.0,20.0,3.33,34,2026-06-29 19:55:28.785547+00:00
269,681,SAVINGS,2025-06-29,2026-06-29,19,16.0,2.0,1.0,1590.48,196.21,38.3,99.405,98.105,246.2,142.41,16,TRAVEL,21.05,36.84,21.05,15.79,12,2026-06-29 19:55:28.785547+00:00
270,682,CREDIT,2025-06-29,2026-06-29,27,9.0,13.0,5.0,1521.74,1830.17,94.93,169.0822222222222,140.78230769230768,430.02,427.05,9,CRYPTO_EXCHANGE,18.52,33.33,18.52,22.22,11,2026-06-29 19:55:28.785547+00:00
271,683,LOAN,2025-06-29,2026-06-29,55,23.0,29.0,3.0,2638.49,4110.82,99.54,114.71695652173914,141.75241379310344,239.73,472.25,20,GROCERY,20.0,38.18,18.18,16.36,1,2026-06-29 19:55:28.785547+00:00
271,685,SAVINGS,2025-06-29,2026-06-29,18,9.0,7.0,2.0,946.18,961.16,68.14,105.13111111111111,137.30857142857144,224.78,237.91,9,GROCERY,5.56,44.44,11.11,16.67,4,2026-06-29 19:55:28.785547+00:00
272,687,SAVINGS,2025-06-29,2026-06-29,64,42.0,21.0,1.0,16159.25,12428.84,11.36,384.7440476190476,591.8495238095238,6454.61,10429.62,33,ENTERTAINMENT,18.75,29.69,20.31,17.19,27,2026-06-29 19:55:28.785547+00:00
276,698,SAVINGS,2025-06-29,2026-06-29,71,41.0,24.0,6.0,15397.54,7512.55,167.28,375.549756097561,313.0229166666667,11123.86,5353.33,34,RESTAURANT,18.31,25.35,18.31,19.72,5,2026-06-29 19:55:28.785547+00:00
284,719,SAVINGS,2025-06-29,2026-06-29,40,25.0,14.0,1.0,2411.74,8857.11,27.33,96.4696,632.6507142857142,345.13,7255.28,22,GROCERY,2.5,25.0,20.0,25.0,8,2026-06-29 19:55:28.785547+00:00
287,725,SAVINGS,2025-06-29,2026-06-29,66,40.0,20.0,6.0,26897.76,2081.75,157.39,672.444,104.0875,10192.29,213.23,35,GROCERY,9.09,34.85,24.24,16.67,1,2026-06-29 19:55:28.785547+00:00
288,728,SAVINGS,2025-06-29,2026-06-29,24,15.0,9.0,0.0,2169.61,941.28,0.0,144.64066666666668,104.58666666666667,328.02,181.93,13,RETAIL,12.5,20.83,29.17,12.5,14,2026-06-29 19:55:28.785547+00:00
289,730,CREDIT,2025-06-29,2026-06-29,52,22.0,28.0,2.0,2829.36,2565.99,64.12,128.60727272727271,91.6425,313.22,239.42,16,GROCERY,19.23,26.92,32.69,11.54,7,2026-06-29 19:55:28.785547+00:00
292,740,CREDIT,2025-06-29,2026-06-29,39,15.0,22.0,2.0,2169.6,8621.69,46.98,144.64,391.895,421.71,6362.06,13,GAS_STATION,17.95,23.08,17.95,28.21,2,2026-06-29 19:55:28.785547+00:00
294,746,LOAN,2025-06-29,2026-06-29,63,28.0,32.0,3.0,3310.42,29085.0,83.44,118.22928571428571,908.90625,408.12,11107.67,22,GAS_STATION,14.29,41.27,15.87,20.63,8,2026-06-29 19:55:28.785547+00:00
295,752,CHECKING,2025-06-29,2026-06-29,71,44.0,17.0,10.0,33918.3,2189.84,312.24,770.8704545454545,128.81411764705882,11347.56,253.62,32,GROCERY,16.9,40.85,19.72,15.49,4,2026-06-29 19:55:28.785547+00:00
297,758,LOAN,2025-06-29,2026-06-29,56,19.0,32.0,5.0,2189.02,37100.22,105.25,115.21157894736842,1159.381875,280.93,11771.12,16,RESTAURANT,19.64,23.21,17.86,19.64,2,2026-06-29 19:55:28.785547+00:00
300,764,LOAN,2025-06-29,2026-06-29,23,12.0,10.0,1.0,6506.33,1525.9,28.26,542.1941666666667,152.59,5127.83,412.32,11,RETAIL,8.7,39.13,30.43,8.7,10,2026-06-29 19:55:28.785547+00:00
304,773,SAVINGS,2025-06-29,2026-06-29,28,19.0,7.0,2.0,13453.47,447.2,55.16,708.0773684210526,63.885714285714286,11512.71,241.24,17,ENTERTAINMENT,17.86,14.29,21.43,35.71,6,2026-06-29 19:55:28.785547+00:00
306,775,SAVINGS,2025-06-29,2026-06-29,42,32.0,10.0,0.0,12487.6,864.99,0.0,390.2375,86.499,8439.01,159.79,24,HEALTHCARE,14.29,23.81,28.57,28.57,9,2026-06-29 19:55:28.785547+00:00
308,779,CHECKING,2025-06-29,2026-06-29,22,14.0,7.0,1.0,11300.51,729.88,39.15,807.1792857142857,104.26857142857143,9042.61,172.82,10,HEALTHCARE,18.18,40.91,18.18,9.09,25,2026-06-29 19:55:28.785547+00:00
309,782,SAVINGS,2025-06-29,2026-06-29,52,29.0,18.0,5.0,24457.09,2323.66,141.45,843.3479310344827,129.09222222222223,11478.53,253.14,24,GROCERY,15.38,38.46,19.23,11.54,5,2026-06-29 19:55:28.785547+00:00
312,790,SAVINGS,2025-06-29,2026-06-29,42,23.0,17.0,2.0,3025.54,1880.03,57.55,131.54521739130433,110.59,427.61,459.17,20,RETAIL,21.43,28.57,16.67,26.19,6,2026-06-29 19:55:28.785547+00:00
313,794,CHECKING,2025-06-29,2026-06-29,40,27.0,8.0,5.0,3722.91,10786.3,128.25,137.88555555555556,1348.2875,410.36,9667.34,22,RETAIL,7.5,27.5,25.0,17.5,3,2026-06-29 19:55:28.785547+00:00
315,799,SAVINGS,2025-06-29,2026-06-29,37,24.0,10.0,3.0,2482.79,1052.89,88.9,103.44958333333334,105.289,347.98,220.96,20,RETAIL,13.51,32.43,8.11,27.03,9,2026-06-29 19:55:28.785547+00:00
318,807,CHECKING,2025-06-29,2026-06-29,30,21.0,8.0,1.0,15213.02,1072.1,14.83,724.4295238095239,134.0125,12061.05,241.87,19,GAS_STATION,23.33,33.33,26.67,6.67,17,2026-06-29 19:55:28.785547+00:00
322,817,CHECKING,2025-06-29,2026-06-29,19,10.0,7.0,2.0,2104.36,681.02,39.08,210.436,97.28857142857143,510.97,197.75,10,HEALTHCARE,10.53,47.37,10.53,15.79,1,2026-06-29 19:55:28.785547+00:00
327,825,LOAN,2025-06-29,2026-06-29,69,32.0,32.0,5.0,4035.31,4280.55,149.07,126.1034375,133.7671875,351.27,377.62,27,GROCERY,13.04,30.43,20.29,18.84,9,2026-06-29 19:55:28.785547+00:00
328,827,LOAN,2025-06-29,2026-06-29,34,18.0,12.0,4.0,1537.87,1490.11,121.51,85.43722222222222,124.17583333333333,256.24,279.44,16,UTILITIES,23.53,29.41,11.76,5.88,5,2026-06-29 19:55:28.785547+00:00
329,828,SAVINGS,2025-06-29,2026-06-29,29,23.0,4.0,2.0,9414.5,917.66,62.49,409.32608695652175,229.415,6518.23,578.98,19,ENTERTAINMENT,31.03,37.93,6.9,6.9,15,2026-06-29 19:55:28.785547+00:00
332,833,SAVINGS,2025-06-29,2026-06-29,63,42.0,18.0,3.0,20188.42,12665.99,67.93,480.6766666666667,703.6661111111111,7896.04,10394.45,34,GROCERY,14.29,31.75,20.63,20.63,7,2026-06-29 19:55:28.785547+00:00
334,840,CREDIT,2025-06-29,2026-06-29,41,18.0,19.0,4.0,1952.64,2507.07,138.13,108.48,131.95105263157896,280.99,392.12,17,RESTAURANT,36.59,21.95,12.2,19.51,10,2026-06-29 19:55:28.785547+00:00
344,860,CREDIT,2025-06-29,2026-06-29,22,11.0,10.0,1.0,1426.82,1213.17,33.85,129.7109090909091,121.317,291.57,231.99,11,GROCERY,9.09,27.27,13.64,22.73,3,2026-06-29 19:55:28.785547+00:00
346,864,LOAN,2025-06-29,2026-06-29,33,17.0,14.0,2.0,2096.9,1920.17,58.6,123.34705882352941,137.155,319.6,293.93,16,GROCERY,21.21,15.15,30.3,18.18,0,2026-06-29 19:55:28.785547+00:00
349,869,CHECKING,2025-06-29,2026-06-29,23,17.0,4.0,2.0,10279.16,239.13,30.22,604.6564705882353,59.7825,8386.2,79.14,16,GROCERY,21.74,47.83,13.04,8.7,7,2026-06-29 19:55:28.785547+00:00
356,888,LOAN,2025-06-29,2026-06-29,44,18.0,21.0,5.0,2132.53,2814.91,169.66,118.4738888888889,134.04333333333332,305.8,391.18,16,RETAIL,13.64,31.82,18.18,25.0,0,2026-06-29 19:55:28.785547+00:00
362,904,CREDIT,2025-06-29,2026-06-29,17,6.0,10.0,1.0,734.35,1052.75,36.09,122.39166666666667,105.275,227.96,273.69,6,GROCERY,17.65,52.94,11.76,0.0,10,2026-06-29 19:55:28.785547+00:00
366,916,SAVINGS,2025-06-29,2026-06-29,58,36.0,17.0,5.0,3891.18,1976.45,137.06,108.08833333333334,116.26176470588236,293.81,397.55,29,GROCERY,17.24,36.21,17.24,10.34,6,2026-06-29 19:55:28.785547+00:00
369,923,SAVINGS,2025-06-29,2026-06-29,35,24.0,10.0,1.0,22087.02,1892.87,28.21,920.2925,189.287,11932.23,389.51,19,INSURANCE,22.86,25.71,22.86,11.43,6,2026-06-29 19:55:28.785547+00:00
375,939,CHECKING,2025-06-29,2026-06-29,68,41.0,24.0,3.0,4372.27,2531.77,80.14,106.64073170731707,105.49041666666666,311.06,335.33,31,GROCERY,19.12,26.47,19.12,20.59,11,2026-06-29 19:55:28.785547+00:00
375,940,LOAN,2025-06-29,2026-06-29,63,21.0,30.0,12.0,8379.22,3781.48,315.78,399.0104761904762,126.04933333333334,6414.23,298.62,17,CRYPTO_EXCHANGE,22.22,33.33,11.11,12.7,6,2026-06-29 19:55:28.785547+00:00
379,948,CREDIT,2025-06-29,2026-06-29,42,14.0,25.0,3.0,2301.79,11459.55,68.34,164.41357142857143,458.382,418.8,8615.26,12,GAS_STATION,11.9,33.33,23.81,16.67,2,2026-06-29 19:55:28.785547+00:00
382,954,CHECKING,2025-06-29,2026-06-29,28,20.0,5.0,3.0,2545.46,707.71,93.66,127.273,141.542,315.37,223.4,18,GROCERY,17.86,17.86,21.43,21.43,10,2026-06-29 19:55:28.785547+00:00
390,974,SAVINGS,2025-06-29,2026-06-29,44,31.0,8.0,5.0,31855.25,1394.06,127.19,1027.5887096774193,174.2575,11566.49,550.56,27,GAS_STATION,13.64,22.73,31.82,13.64,7,2026-06-29 19:55:28.785547+00:00
395,986,LOAN,2025-06-29,2026-06-29,39,17.0,21.0,1.0,1897.59,3521.9,19.82,111.62294117647059,167.7095238095238,276.55,377.2,15,HEALTHCARE,15.38,38.46,15.38,15.38,10,2026-06-29 19:55:28.785547+00:00
402,1001,CHECKING,2025-06-29,2026-06-29,62,43.0,12.0,7.0,4742.63,1285.61,190.16,110.29372093023255,107.13416666666667,284.83,320.49,28,GAS_STATION,14.52,29.03,17.74,22.58,0,2026-06-29 19:55:28.785547+00:00
404,1009,CREDIT,2025-06-29,2026-06-29,23,10.0,11.0,2.0,11279.54,1404.22,49.02,1127.954,127.65636363636364,10036.41,305.21,9,HEALTHCARE,13.04,30.43,26.09,21.74,30,2026-06-29 19:55:28.785547+00:00
412,1030,CREDIT,2025-06-29,2026-06-29,30,11.0,15.0,4.0,11947.27,11777.27,115.35,1086.1154545454544,785.1513333333334,10824.06,9335.07,11,RETAIL,26.67,30.0,16.67,20.0,8,2026-06-29 19:55:28.785547+00:00
413,1032,CHECKING,2025-06-29,2026-06-29,40,22.0,12.0,6.0,12537.43,1129.63,151.71,569.8831818181818,94.13583333333334,9414.34,181.64,17,ENTERTAINMENT,25.0,32.5,22.5,5.0,4,2026-06-29 19:55:28.785547+00:00
417,1040,CREDIT,2025-06-29,2026-06-29,18,8.0,6.0,4.0,657.86,441.52,135.96,82.2325,73.58666666666667,134.56,137.92,8,GROCERY,11.11,22.22,22.22,16.67,3,2026-06-29 19:55:28.785547+00:00
420,1045,SAVINGS,2025-06-29,2026-06-29,52,33.0,16.0,3.0,35227.87,21856.66,62.94,1067.511212121212,1366.04125,11063.41,11483.87,29,UTILITIES,21.15,36.54,19.23,13.46,6,2026-06-29 19:55:28.785547+00:00
421,1047,LOAN,2025-06-29,2026-06-29,60,22.0,34.0,4.0,2925.45,10611.19,149.25,132.975,312.0938235294118,381.14,6334.79,16,GROCERY,20.0,25.0,25.0,16.67,9,2026-06-29 19:55:28.785547+00:00
428,1065,CREDIT,2025-06-29,2026-06-29,49,12.0,31.0,6.0,1327.18,9430.84,202.84,110.59833333333333,304.22064516129035,284.48,5164.44,12,GROCERY,26.53,30.61,16.33,16.33,0,2026-06-29 19:55:28.785547+00:00
431,1073,LOAN,2025-06-29,2026-06-29,68,21.0,41.0,6.0,10575.26,16944.77,164.06,503.5838095238095,413.28707317073173,7972.17,11794.78,20,RESTAURANT,14.71,36.76,17.65,11.76,2,2026-06-29 19:55:28.785547+00:00
441,1097,CHECKING,2025-06-29,2026-06-29,47,33.0,10.0,4.0,20737.76,1329.3,147.11,628.4169696969697,132.93,9714.69,224.2,26,GAS_STATION,17.02,21.28,19.15,25.53,15,2026-06-29 19:55:28.785547+00:00
454,1130,CREDIT,2025-06-29,2026-06-29,31,11.0,18.0,2.0,1088.53,18195.6,64.59,98.95727272727272,1010.8666666666667,263.6,8634.26,10,TRAVEL,25.81,29.03,29.03,9.68,17,2026-06-29 19:55:28.785547+00:00
455,1134,CHECKING,2025-06-29,2026-06-29,27,19.0,8.0,0.0,2520.42,733.09,0.0,132.6536842105263,91.63625,348.42,235.45,15,GROCERY,14.81,33.33,22.22,25.93,0,2026-06-29 19:55:28.785547+00:00
456,1137,LOAN,2025-06-29,2026-06-29,26,8.0,17.0,1.0,10488.9,7781.79,35.05,1311.1125,457.75235294117647,9621.74,5954.63,8,RESTAURANT,26.92,15.38,19.23,30.77,17,2026-06-29 19:55:28.785547+00:00
460,1151,LOAN,2025-06-29,2026-06-29,34,11.0,22.0,1.0,17489.33,3036.29,11.29,1589.939090909091,138.0131818181818,10316.51,233.31,10,RESTAURANT,17.65,23.53,32.35,23.53,11,2026-06-29 19:55:28.785547+00:00
464,1159,SAVINGS,2025-06-29,2026-06-29,53,39.0,10.0,4.0,13952.1,1066.39,92.85,357.74615384615385,106.639,9123.33,200.69,33,GROCERY,7.55,33.96,22.64,20.75,4,2026-06-29 19:55:28.785547+00:00
472,1179,CHECKING,2025-06-29,2026-06-29,46,30.0,16.0,0.0,3414.64,2087.66,0.0,113.82133333333333,130.47875,319.62,302.8,27,RESTAURANT,19.57,21.74,10.87,23.91,7,2026-06-29 19:55:28.785547+00:00
472,1181,CREDIT,2025-06-29,2026-06-29,59,27.0,30.0,2.0,3142.84,24955.75,31.7,116.40148148148148,831.8583333333333,406.94,11286.15,24,GROCERY,22.03,30.51,6.78,30.51,17,2026-06-29 19:55:28.785547+00:00
475,1187,LOAN,2025-06-29,2026-06-29,59,18.0,35.0,6.0,1685.26,10761.02,178.24,93.62555555555555,307.4577142857143,302.01,6236.3,16,GROCERY,20.34,30.51,18.64,20.34,0,2026-06-29 19:55:28.785547+00:00
477,1190,SAVINGS,2025-06-29,2026-06-29,48,25.0,18.0,5.0,2232.73,2957.91,147.59,89.3092,164.32833333333335,448.49,662.78,17,RESTAURANT,20.83,16.67,18.75,22.92,8,2026-06-29 19:55:28.785547+00:00
492,1232,CHECKING,2025-06-29,2026-06-29,54,38.0,14.0,2.0,20347.97,10400.12,60.71,535.4728947368421,742.8657142857143,9975.19,8756.76,27,RESTAURANT,12.96,31.48,20.37,18.52,7,2026-06-29 19:55:28.785547+00:00
497,1248,CREDIT,2025-06-29,2026-06-29,49,17.0,27.0,5.0,2141.44,10123.87,164.69,125.96705882352941,374.95814814814815,351.54,6838.26,15,RETAIL,20.41,34.69,14.29,10.2,2,2026-06-29 19:55:28.785547+00:00
5,13,CHECKING,2025-06-29,2026-06-29,62,40.0,20.0,2.0,14819.18,18599.42,48.57,370.4795,929.971,9572.32,8905.21,31,ENTERTAINMENT,20.97,27.42,12.9,16.13,8,2026-06-29 19:55:28.785547+00:00
7,19,SAVINGS,2025-06-29,2026-06-29,66,37.0,22.0,7.0,5685.53,2965.08,200.83,153.66297297297297,134.77636363636364,507.05,265.44,29,GAS_STATION,21.21,30.3,18.18,19.7,5,2026-06-29 19:55:28.785547+00:00
11,27,CHECKING,2025-06-29,2026-06-29,56,31.0,20.0,5.0,9171.99,9265.22,139.48,295.8706451612903,463.261,5331.12,7026.04,27,GROCERY,21.43,26.79,25.0,17.86,5,2026-06-29 19:55:28.785547+00:00
12,31,SAVINGS,2025-06-29,2026-06-29,46,30.0,16.0,0.0,3454.28,12736.78,0.0,115.14266666666667,796.04875,283.66,11361.45,26,GAS_STATION,17.39,28.26,19.57,17.39,3,2026-06-29 19:55:28.785547+00:00
13,33,LOAN,2025-06-29,2026-06-29,61,17.0,36.0,8.0,2328.43,4754.64,274.21,136.9664705882353,132.07333333333332,298.31,454.97,16,GROCERY,18.03,34.43,19.67,11.48,0,2026-06-29 19:55:28.785547+00:00
13,35,CHECKING,2025-06-29,2026-06-29,20,11.0,8.0,1.0,1714.79,852.37,40.53,155.89,106.54625,277.14,177.93,9,GAS_STATION,20.0,25.0,20.0,35.0,2,2026-06-29 19:55:28.785547+00:00
14,37,SAVINGS,2025-06-29,2026-06-29,50,33.0,15.0,2.0,23777.41,1795.63,52.24,720.5275757575757,119.70866666666667,9697.27,279.99,28,RESTAURANT,14.0,36.0,14.0,22.0,5,2026-06-29 19:55:28.785547+00:00
20,55,CHECKING,2025-06-29,2026-06-29,68,46.0,19.0,3.0,14170.71,2328.4,87.02,308.05891304347824,122.54736842105264,8234.39,300.2,34,RETAIL,17.65,32.35,16.18,11.76,2,2026-06-29 19:55:28.785547+00:00
40,105,LOAN,2025-06-29,2026-06-29,74,27.0,41.0,6.0,4573.54,5657.11,136.47,169.39037037037036,137.97829268292682,323.47,490.35,22,RETAIL,24.32,21.62,22.97,20.27,5,2026-06-29 19:55:28.785547+00:00
41,108,CREDIT,2025-06-29,2026-06-29,60,20.0,36.0,4.0,18845.74,17987.0,80.05,942.287,499.6388888888889,8500.14,8619.86,19,GROCERY,20.0,28.33,25.0,21.67,2,2026-06-29 19:55:28.785547+00:00
49,123,SAVINGS,2025-06-29,2026-06-29,66,41.0,21.0,4.0,29479.71,9365.94,128.03,719.0173170731707,445.9971428571429,10196.74,6964.39,31,RETAIL,12.12,28.79,25.76,12.12,0,2026-06-29 19:55:28.785547+00:00
50,124,CREDIT,2025-06-29,2026-06-29,19,8.0,11.0,0.0,1434.54,1173.74,0.0,179.3175,106.70363636363636,285.04,215.88,7,HEALTHCARE,10.53,21.05,31.58,15.79,13,2026-06-29 19:55:28.785547+00:00
